tau,xi,w
  1.2680000000000000E+01,  8.0000000000000004E-01,  3.0740898226250830E-02
  1.2680000000000000E+01,  8.5000000000000009E-01,  2.2795815565142038E-02
  1.2680000000000000E+01,  9.0000000000000002E-01,  1.4938174558112787E-02
  1.2680000000000000E+01,  9.5000000000000007E-01,  7.2368738376812833E-03
  1.2680000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2680000000000000E+01,  1.0500000000000000E+00, -6.4309006197130888E-03
  1.2680000000000000E+01,  1.1000000000000001E+00, -1.2116358175681049E-02
  1.2680000000000000E+01,  1.1500000000000001E+00, -1.7243447403366769E-02
  1.2680000000000000E+01,  1.2000000000000002E+00, -2.1981249356260030E-02
  1.2680000000000000E+01,  1.2500000000000000E+00, -2.6419699703621558E-02
  1.2680000000000000E+01,  1.3000000000000000E+00, -3.0537039517163182E-02
  1.2680000000000000E+01,  1.3500000000000001E+00, -3.4216330944086465E-02
  1.2680000000000000E+01,  1.4000000000000001E+00, -3.7299002323949129E-02
  1.2680000000000000E+01,  1.4500000000000002E+00, -3.9645418791457596E-02
  1.2680000000000000E+01,  1.5000000000000000E+00, -4.1175430985448049E-02
  1.2680000000000000E+01,  1.5500000000000000E+00, -4.1878633613158918E-02
  1.2680000000000000E+01,  1.6000000000000001E+00, -4.1801178738790239E-02
  1.2680000000000000E+01,  1.6500000000000001E+00, -4.1023673411595150E-02
  1.2680000000000000E+01,  1.7000000000000002E+00, -3.9642228095153290E-02
  1.2680000000000000E+01,  1.7500000000000000E+00, -3.7758066330401185E-02
  1.2680000000000000E+01,  1.8000000000000000E+00, -3.5476252905297039E-02
  1.2680000000000000E+01,  1.8500000000000001E+00, -3.2912329728179361E-02
  1.2680000000000000E+01,  1.9000000000000001E+00, -3.0204240691646091E-02
  1.2680000000000000E+01,  1.9500000000000002E+00, -2.7523682636709988E-02
  1.2680000000000000E+01,  2.0000000000000000E+00, -2.5077706826231793E-02
  1.2680000000000000E+01,  2.0500000000000003E+00, -2.3068994615606041E-02
  1.2680000000000000E+01,  2.1000000000000001E+00, -2.1591116506480650E-02
  1.2680000000000000E+01,  2.1499999999999999E+00, -2.0660485359787789E-02
  1.2680000000000000E+01,  2.2000000000000002E+00, -2.0222426914561095E-02
  1.2680000000000000E+01,  2.2500000000000000E+00, -2.0168016281492042E-02
  1.2680000000000000E+01,  2.3000000000000003E+00, -2.0372305653120287E-02
  1.2680000000000000E+01,  2.3500000000000001E+00, -2.0724043129293750E-02
  1.2680000000000000E+01,  2.4000000000000004E+00, -2.1123112964922426E-02
  1.2680000000000000E+01,  2.4500000000000002E+00, -2.1447840133909064E-02
  1.2680000000000000E+01,  2.5000000000000000E+00, -2.1520754776362571E-02
  1.2680000000000000E+01,  2.5500000000000003E+00, -2.1107585059596024E-02
  1.2680000000000000E+01,  2.6000000000000001E+00, -1.9963964102469717E-02
  1.2680000000000000E+01,  2.6500000000000004E+00, -1.7911452620590421E-02
  1.2680000000000000E+01,  2.7000000000000002E+00, -1.4902806218568937E-02
  1.2680000000000000E+01,  2.7500000000000000E+00, -1.1041665188194877E-02
  1.2680000000000000E+01,  2.8000000000000003E+00, -6.5495741193125215E-03
  1.2680000000000000E+01,  2.8500000000000001E+00, -1.7024150862479006E-03
  1.2680000000000000E+01,  2.9000000000000004E+00,  3.2320501772248517E-03
  1.2680000000000000E+01,  2.9500000000000002E+00,  8.0381411696015155E-03
  1.2680000000000000E+01,  3.0000000000000000E+00,  1.2583022184650631E-02
  1.2680000000000000E+01,  3.0500000000000003E+00,  1.6843157173969284E-02
  1.2680000000000000E+01,  3.1000000000000001E+00,  2.0920758450568525E-02
  1.2680000000000000E+01,  3.1500000000000004E+00,  2.5066446163340774E-02
  1.2680000000000000E+01,  3.2000000000000002E+00,  2.9630686523495559E-02
  1.2680000000000000E+01,  3.2500000000000000E+00,  3.4937505431787266E-02
  1.2680000000000000E+01,  3.3000000000000003E+00,  4.1122887810868682E-02
  1.2680000000000000E+01,  3.3500000000000001E+00,  4.8016195842059434E-02
  1.2680000000000000E+01,  3.4000000000000004E+00,  5.5141171881490855E-02
  1.2680000000000000E+01,  3.4500000000000002E+00,  6.1858572504305903E-02
  1.2680000000000000E+01,  3.5000000000000000E+00,  6.7592812594086824E-02
  1.2680000000000000E+01,  3.5500000000000003E+00,  7.2030405372993975E-02
  1.2680000000000000E+01,  3.6000000000000001E+00,  7.5187797394742600E-02
  1.2680000000000000E+01,  3.6500000000000004E+00,  7.7319670315828024E-02
  1.2680000000000000E+01,  3.7000000000000002E+00,  7.8732017166800894E-02
  1.2680000000000000E+01,  3.7500000000000000E+00,  7.9617571282975752E-02
  1.2680000000000000E+01,  3.8000000000000003E+00,  8.0009076772259796E-02
  1.2680000000000000E+01,  3.8500000000000001E+00,  7.9862554355686163E-02
  1.2680000000000000E+01,  3.9000000000000004E+00,  7.9193423198372942E-02
  1.2680000000000000E+01,  3.9500000000000002E+00,  7.8152221587640860E-02
  1.2680000000000000E+01,  4.0000000000000000E+00,  7.6965480366645467E-02
  1.2720000000000001E+01,  0.0000000000000000E+00,  1.7812338056360344E-01
  1.2720000000000001E+01,  5.0000000000000003E-02,  1.6814581250336272E-01
  1.2720000000000001E+01,  1.0000000000000001E-01,  1.5818394716682949E-01
  1.2720000000000001E+01,  1.5000000000000002E-01,  1.4825768581198639E-01
  1.2720000000000001E+01,  2.0000000000000001E-01,  1.3836911773185528E-01
  1.2720000000000001E+01,  2.5000000000000000E-01,  1.2849680847714173E-01
  1.2720000000000001E+01,  3.0000000000000004E-01,  1.1861388318295235E-01
  1.2720000000000001E+01,  3.5000000000000003E-01,  1.0872145928709637E-01
  1.2720000000000001E+01,  4.0000000000000002E-01,  9.8878811271777250E-02
  1.2720000000000001E+01,  4.5000000000000001E-01,  8.9210355210343179E-02
  1.2720000000000001E+01,  5.0000000000000000E-01,  7.9878996566371249E-02
  1.2720000000000001E+01,  5.5000000000000004E-01,  7.1031619813506308E-02
  1.2720000000000001E+01,  6.0000000000000009E-01,  6.2737593579305390E-02
  1.2720000000000001E+01,  6.5000000000000002E-01,  5.4947320110232914E-02
  1.2720000000000001E+01,  7.0000000000000007E-01,  4.7491540219711567E-02
  1.2720000000000001E+01,  7.5000000000000000E-01,  4.0125992571996547E-02
  1.2720000000000001E+01,  8.0000000000000004E-01,  3.2607613091848245E-02
  1.2720000000000001E+01,  8.5000000000000009E-01,  2.4776094587754257E-02
  1.2720000000000001E+01,  9.0000000000000002E-01,  1.6613267970986705E-02
  1.2720000000000001E+01,  9.5000000000000007E-01,  8.2618822456798306E-03
  1.2720000000000001E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2720000000000001E+01,  1.0500000000000000E+00, -7.8302409473060622E-03
  1.2720000000000001E+01,  1.1000000000000001E+00, -1.4931527831455854E-02
  1.2720000000000001E+01,  1.1500000000000001E+00, -2.1084712321576264E-02
  1.2720000000000001E+01,  1.2000000000000002E+00, -2.6183219752670996E-02
  1.2720000000000001E+01,  1.2500000000000000E+00, -3.0246279878295413E-02
  1.2720000000000001E+01,  1.3000000000000000E+00, -3.3394815433797777E-02
  1.2720000000000001E+01,  1.3500000000000001E+00, -3.5796011624738562E-02
  1.2720000000000001E+01,  1.4000000000000001E+00, -3.7595712840606609E-02
  1.2720000000000001E+01,  1.4500000000000002E+00, -3.8866610776766376E-02
  1.2720000000000001E+01,  1.5000000000000000E+00, -3.9597183910981007E-02
  1.2720000000000001E+01,  1.5500000000000000E+00, -3.9729299649327844E-02
  1.2720000000000001E+01,  1.6000000000000001E+00, -3.9228002108094302E-02
  1.2720000000000001E+01,  1.6500000000000001E+00, -3.8148490971950930E-02
  1.2720000000000001E+01,  1.7000000000000002E+00, -3.6664515500836839E-02
  1.2720000000000001E+01,  1.7500000000000000E+00, -3.5041603691926382E-02
  1.2720000000000001E+01,  1.8000000000000000E+00, -3.3567659296400931E-02
  1.2720000000000001E+01,  1.8500000000000001E+00, -3.2475622388520371E-02
  1.2720000000000001E+01,  1.9000000000000001E+00, -3.1894957393918712E-02
  1.2720000000000001E+01,  1.9500000000000002E+00, -3.1849834757500188E-02
  1.2720000000000001E+01,  2.0000000000000000E+00, -3.2293941940801825E-02
  1.2720000000000001E+01,  2.0500000000000003E+00, -3.3139081434889750E-02
  1.2720000000000001E+01,  2.1000000000000001E+00, -3.4233098800318384E-02
  1.2720000000000001E+01,  2.1499999999999999E+00, -3.5381334321389520E-02
  1.2720000000000001E+01,  2.2000000000000002E+00, -3.6349263985721282E-02
  1.2720000000000001E+01,  2.2500000000000000E+00, -3.6893278110809946E-02
  1.2720000000000001E+01,  2.3000000000000003E+00, -3.6828809074714378E-02
  1.2720000000000001E+01,  2.3500000000000001E+00, -3.6097919428780718E-02
  1.2720000000000001E+01,  2.4000000000000004E+00, -3.4791316027354871E-02
  1.2720000000000001E+01,  2.4500000000000002E+00, -3.3104567896720255E-02
  1.2720000000000001E+01,  2.5000000000000000E+00, -3.1247555165855860E-02
  1.2720000000000001E+01,  2.5500000000000003E+00, -2.9353069348323890E-02
  1.2720000000000001E+01,  2.6000000000000001E+00, -2.7427904945112394E-02
  1.2720000000000001E+01,  2.6500000000000004E+00, -2.5361693494585280E-02
  1.2720000000000001E+01,  2.7000000000000002E+00, -2.2976071292308605E-02
  1.2720000000000001E+01,  2.7500000000000000E+00, -2.0081433109562886E-02
  1.2720000000000001E+01,  2.8000000000000003E+00, -1.6517621891760266E-02
  1.2720000000000001E+01,  2.8500000000000001E+00, -1.2176889232477317E-02
  1.2720000000000001E+01,  2.9000000000000004E+00, -7.0224356606381428E-03
  1.2720000000000001E+01,  2.9500000000000002E+00, -1.1117151269648142E-03
  1.2720000000000001E+01,  3.0000000000000000E+00,  5.3843853286222433E-03
  1.2720000000000001E+01,  3.0500000000000003E+00,  1.2187263904199599E-02
  1.2720000000000001E+01,  3.1000000000000001E+00,  1.8956361707352730E-02
  1.2720000000000001E+01,  3.1500000000000004E+00,  2.5384748987111162E-02
  1.2720000000000001E+01,  3.2000000000000002E+00,  3.1290008543395975E-02
  1.2720000000000001E+01,  3.2500000000000000E+00,  3.6656867699971028E-02
  1.2720000000000001E+01,  3.3000000000000003E+00,  4.1608455573085922E-02
  1.2720000000000001E+01,  3.3500000000000001E+00,  4.6320538222381129E-02
  1.2720000000000001E+01,  3.4000000000000004E+00,  5.0926944548798134E-02
  1.2720000000000001E+01,  3.4500000000000002E+00,  5.5469588170934718E-02
  1.2720000000000001E+01,  3.5000000000000000E+00,  5.9918643576696261E-02
  1.2720000000000001E+01,  3.5500000000000003E+00,  6.4245056194581943E-02
  1.2720000000000001E+01,  3.6000000000000001E+00,  6.8496296774620852E-02
  1.2720000000000001E+01,  3.6500000000000004E+00,  7.2826288029509301E-02
  1.2720000000000001E+01,  3.7000000000000002E+00,  7.7460082921074716E-02
  1.2720000000000001E+01,  3.7500000000000000E+00,  8.2612894693705891E-02
  1.2720000000000001E+01,  3.8000000000000003E+00,  8.8407183645675513E-02
  1.2720000000000001E+01,  3.8500000000000001E+00,  9.4828545895495470E-02
  1.2720000000000001E+01,  3.9000000000000004E+00,  1.0173755992183196E-01
  1.2720000000000001E+01,  3.9500000000000002E+00,  1.0892866485535431E-01
  1.2720000000000001E+01,  4.0000000000000000E+00,  1.1621438482660014E-01
  1.2760000000000000E+01,  0.0000000000000000E+00,  1.7430709642958356E-01
  1.2760000000000000E+01,  5.0000000000000003E-02,  1.6342863209357708E-01
  1.2760000000000000E+01,  1.0000000000000001E-01,  1.5271306979455593E-01
  1.2760000000000000E+01,  1.5000000000000002E-01,  1.4240594192304162E-01
  1.2760000000000000E+01,  2.0000000000000001E-01,  1.3264030188725898E-01
  1.2760000000000000E+01,  2.5000000000000000E-01,  1.2334017420347264E-01
  1.2760000000000000E+01,  3.0000000000000004E-01,  1.1427581771369379E-01
  1.2760000000000000E+01,  3.5000000000000003E-01,  1.0521185182188479E-01
  1.2760000000000000E+01,  4.0000000000000002E-01,  9.6042951573609342E-02
  1.2760000000000000E+01,  4.5000000000000001E-01,  8.6830992911970536E-02
  1.2760000000000000E+01,  5.0000000000000000E-01,  7.7729625941522620E-02
  1.2760000000000000E+01,  5.5000000000000004E-01,  6.8858877851003295E-02
  1.2760000000000000E+01,  6.0000000000000009E-01,  6.0222771278452256E-02
  1.2760000000000000E+01,  6.5000000000000002E-01,  5.1728171052493152E-02
  1.2760000000000000E+01,  7.0000000000000007E-01,  4.3288454601569916E-02
  1.2760000000000000E+01,  7.5000000000000000E-01,  3.4933177591953427E-02
  1.2760000000000000E+01,  8.0000000000000004E-01,  2.6838009349515950E-02
  1.2760000000000000E+01,  8.5000000000000009E-01,  1.9243009294699388E-02
  1.2760000000000000E+01,  9.0000000000000002E-01,  1.2305127428772962E-02
  1.2760000000000000E+01,  9.5000000000000007E-01,  5.9786471865968683E-03
  1.2760000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2760000000000000E+01,  1.0500000000000000E+00, -5.9101030006975738E-03
  1.2760000000000000E+01,  1.1000000000000001E+00, -1.1600052295022287E-02
  1.2760000000000000E+01,  1.1500000000000001E+00, -1.6787423392524942E-02
  1.2760000000000000E+01,  1.2000000000000002E+00, -2.1219634671210824E-02
  1.2760000000000000E+01,  1.2500000000000000E+00, -2.4755711774674033E-02
  1.2760000000000000E+01,  1.3000000000000000E+00, -2.7420348682428347E-02
  1.2760000000000000E+01,  1.3500000000000001E+00, -2.9390695596381907E-02
  1.2760000000000000E+01,  1.4000000000000001E+00, -3.0917449773681285E-02
  1.2760000000000000E+01,  1.4500000000000002E+00, -3.2220918012450875E-02
  1.2760000000000000E+01,  1.5000000000000000E+00, -3.3417193844349762E-02
  1.2760000000000000E+01,  1.5500000000000000E+00, -3.4511222575840668E-02
  1.2760000000000000E+01,  1.6000000000000001E+00, -3.5453849124551226E-02
  1.2760000000000000E+01,  1.6500000000000001E+00, -3.6223097495124389E-02
  1.2760000000000000E+01,  1.7000000000000002E+00, -3.6877756619442217E-02
  1.2760000000000000E+01,  1.7500000000000000E+00, -3.7550242782483451E-02
  1.2760000000000000E+01,  1.8000000000000000E+00, -3.8383316085540457E-02
  1.2760000000000000E+01,  1.8500000000000001E+00, -3.9448583194796619E-02
  1.2760000000000000E+01,  1.9000000000000001E+00, -4.0694345127399903E-02
  1.2760000000000000E+01,  1.9500000000000002E+00, -4.1951425975868747E-02
  1.2760000000000000E+01,  2.0000000000000000E+00, -4.2989647793065550E-02
  1.2760000000000000E+01,  2.0500000000000003E+00, -4.3654077455402965E-02
  1.2760000000000000E+01,  2.1000000000000001E+00, -4.4096978544475196E-02
  1.2760000000000000E+01,  2.1499999999999999E+00, -4.4522792330237142E-02
  1.2760000000000000E+01,  2.2000000000000002E+00, -4.5044446898103233E-02
  1.2760000000000000E+01,  2.2500000000000000E+00, -4.5637390982908706E-02
  1.2760000000000000E+01,  2.3000000000000003E+00, -4.6149480240387716E-02
  1.2760000000000000E+01,  2.3500000000000001E+00, -4.6357995733544904E-02
  1.2760000000000000E+01,  2.4000000000000004E+00, -4.6041647082973355E-02
  1.2760000000000000E+01,  2.4500000000000002E+00, -4.5035193414395047E-02
  1.2760000000000000E+01,  2.5000000000000000E+00, -4.3252130550760590E-02
  1.2760000000000000E+01,  2.5500000000000003E+00, -4.0681515566389166E-02
  1.2760000000000000E+01,  2.6000000000000001E+00, -3.7374498004585699E-02
  1.2760000000000000E+01,  2.6500000000000004E+00, -3.3431127206639516E-02
  1.2760000000000000E+01,  2.7000000000000002E+00, -2.8986548829738886E-02
  1.2760000000000000E+01,  2.7500000000000000E+00, -2.4189733649572932E-02
  1.2760000000000000E+01,  2.8000000000000003E+00, -1.9173374343991932E-02
  1.2760000000000000E+01,  2.8500000000000001E+00, -1.4025779027205393E-02
  1.2760000000000000E+01,  2.9000000000000004E+00, -8.7827969477036177E-03
  1.2760000000000000E+01,  2.9500000000000002E+00, -3.4509094234675625E-03
  1.2760000000000000E+01,  3.0000000000000000E+00,  1.9469226670936152E-03
  1.2760000000000000E+01,  3.0500000000000003E+00,  7.3300025574071183E-03
  1.2760000000000000E+01,  3.1000000000000001E+00,  1.2555204647419847E-02
  1.2760000000000000E+01,  3.1500000000000004E+00,  1.7470544281315920E-02
  1.2760000000000000E+01,  3.2000000000000002E+00,  2.2003497129583618E-02
  1.2760000000000000E+01,  3.2500000000000000E+00,  2.6239824831753935E-02
  1.2760000000000000E+01,  3.3000000000000003E+00,  3.0443815511767804E-02
  1.2760000000000000E+01,  3.3500000000000001E+00,  3.4994940286262009E-02
  1.2760000000000000E+01,  3.4000000000000004E+00,  4.0259255892761379E-02
  1.2760000000000000E+01,  3.4500000000000002E+00,  4.6451958915530223E-02
  1.2760000000000000E+01,  3.5000000000000000E+00,  5.3557802946934921E-02
  1.2760000000000000E+01,  3.5500000000000003E+00,  6.1350751917150781E-02
  1.2760000000000000E+01,  3.6000000000000001E+00,  6.9505320102666815E-02
  1.2760000000000000E+01,  3.6500000000000004E+00,  7.7745335840717245E-02
  1.2760000000000000E+01,  3.7000000000000002E+00,  8.5956684105172695E-02
  1.2760000000000000E+01,  3.7500000000000000E+00,  9.4209694939235394E-02
  1.2760000000000000E+01,  3.8000000000000003E+00,  1.0268444154805523E-01
  1.2760000000000000E+01,  3.8500000000000001E+00,  1.1154325801017964E-01
  1.2760000000000000E+01,  3.9000000000000004E+00,  1.2082264165173326E-01
  1.2760000000000000E+01,  3.9500000000000002E+00,  1.3040754412086997E-01
  1.2760000000000000E+01,  4.0000000000000000E+00,  1.4011146224051926E-01
  1.2800000000000001E+01,  0.0000000000000000E+00,  1.6520690475905717E-01
  1.2800000000000001E+01,  5.0000000000000003E-02,  1.5569834316866848E-01
  1.2800000000000001E+01,  1.0000000000000001E-01,  1.4626870067421399E-01
  1.2800000000000001E+01,  1.5000000000000002E-01,  1.3703553640661734E-01
  1.2800000000000001E+01,  2.0000000000000001E-01,  1.2805921013908408E-01
  1.2800000000000001E+01,  2.5000000000000000E-01,  1.1929583755833301E-01
  1.2800000000000001E+01,  3.0000000000000004E-01,  1.1062307131027266E-01
  1.2800000000000001E+01,  3.5000000000000003E-01,  1.0190785986012706E-01
  1.2800000000000001E+01,  4.0000000000000002E-01,  9.3066027639339660E-02
  1.2800000000000001E+01,  4.5000000000000001E-01,  8.4077947807502940E-02
  1.2800000000000001E+01,  5.0000000000000000E-01,  7.4961983304351359E-02
  1.2800000000000001E+01,  5.5000000000000004E-01,  6.5740209614301506E-02
  1.2800000000000001E+01,  6.0000000000000009E-01,  5.6435138172956874E-02
  1.2800000000000001E+01,  6.5000000000000002E-01,  4.7108706185707241E-02
  1.2800000000000001E+01,  7.0000000000000007E-01,  3.7916127943363069E-02
  1.2800000000000001E+01,  7.5000000000000000E-01,  2.9126717295408583E-02
  1.2800000000000001E+01,  8.0000000000000004E-01,  2.1078621564975676E-02
  1.2800000000000001E+01,  8.5000000000000009E-01,  1.4076525954854126E-02
  1.2800000000000001E+01,  9.0000000000000002E-01,  8.2823736384216497E-03
  1.2800000000000001E+01,  9.5000000000000007E-01,  3.6594937480701386E-03
  1.2800000000000001E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2800000000000001E+01,  1.0500000000000000E+00, -2.9707601811945574E-03
  1.2800000000000001E+01,  1.1000000000000001E+00, -5.4649348468137878E-03
  1.2800000000000001E+01,  1.1500000000000001E+00, -7.6832349539631929E-03
  1.2800000000000001E+01,  1.2000000000000002E+00, -9.8542432921123451E-03
  1.2800000000000001E+01,  1.2500000000000000E+00, -1.2221651352819086E-02
  1.2800000000000001E+01,  1.3000000000000000E+00, -1.4982067361505317E-02
  1.2800000000000001E+01,  1.3500000000000001E+00, -1.8206438527725827E-02
  1.2800000000000001E+01,  1.4000000000000001E+00, -2.1800639659289123E-02
  1.2800000000000001E+01,  1.4500000000000002E+00, -2.5541853692410070E-02
  1.2800000000000001E+01,  1.5000000000000000E+00, -2.9180063612030765E-02
  1.2800000000000001E+01,  1.5500000000000000E+00, -3.2550513485586081E-02
  1.2800000000000001E+01,  1.6000000000000001E+00, -3.5633177283700690E-02
  1.2800000000000001E+01,  1.6500000000000001E+00, -3.8526410158979583E-02
  1.2800000000000001E+01,  1.7000000000000002E+00, -4.1354101844236345E-02
  1.2800000000000001E+01,  1.7500000000000000E+00, -4.4165177626612762E-02
  1.2800000000000001E+01,  1.8000000000000000E+00, -4.6886334751495291E-02
  1.2800000000000001E+01,  1.8500000000000001E+00, -4.9353412270820865E-02
  1.2800000000000001E+01,  1.9000000000000001E+00, -5.1397672177382114E-02
  1.2800000000000001E+01,  1.9500000000000002E+00, -5.2931805951369523E-02
  1.2800000000000001E+01,  2.0000000000000000E+00, -5.3984804826617140E-02
  1.2800000000000001E+01,  2.0500000000000003E+00, -5.4681348821334581E-02
  1.2800000000000001E+01,  2.1000000000000001E+00, -5.5201938610795878E-02
  1.2800000000000001E+01,  2.1499999999999999E+00, -5.5669351472536856E-02
  1.2800000000000001E+01,  2.2000000000000002E+00, -5.6086874160031934E-02
  1.2800000000000001E+01,  2.2500000000000000E+00, -5.6328169590064356E-02
  1.2800000000000001E+01,  2.3000000000000003E+00, -5.6167416097887418E-02
  1.2800000000000001E+01,  2.3500000000000001E+00, -5.5342781297473248E-02
  1.2800000000000001E+01,  2.4000000000000004E+00, -5.3639016871755839E-02
  1.2800000000000001E+01,  2.4500000000000002E+00, -5.0966600873335217E-02
  1.2800000000000001E+01,  2.5000000000000000E+00, -4.7409476683875316E-02
  1.2800000000000001E+01,  2.5500000000000003E+00, -4.3218291610108969E-02
  1.2800000000000001E+01,  2.6000000000000001E+00, -3.8744525954538638E-02
  1.2800000000000001E+01,  2.6500000000000004E+00, -3.4337028854135844E-02
  1.2800000000000001E+01,  2.7000000000000002E+00, -3.0242281891167563E-02
  1.2800000000000001E+01,  2.7500000000000000E+00, -2.6549852385071872E-02
  1.2800000000000001E+01,  2.8000000000000003E+00, -2.3202182146821689E-02
  1.2800000000000001E+01,  2.8500000000000001E+00, -2.0054547659502337E-02
  1.2800000000000001E+01,  2.9000000000000004E+00, -1.6946324134112390E-02
  1.2800000000000001E+01,  2.9500000000000002E+00, -1.3743829632643883E-02
  1.2800000000000001E+01,  3.0000000000000000E+00, -1.0338435007522025E-02
  1.2800000000000001E+01,  3.0500000000000003E+00, -6.6116513848587140E-03
  1.2800000000000001E+01,  3.1000000000000001E+00, -2.3987863229503990E-03
  1.2800000000000001E+01,  3.1500000000000004E+00,  2.4843378247110608E-03
  1.2800000000000001E+01,  3.2000000000000002E+00,  8.1838640969151676E-03
  1.2800000000000001E+01,  3.2500000000000000E+00,  1.4744300266791089E-02
  1.2800000000000001E+01,  3.3000000000000003E+00,  2.2076884379629371E-02
  1.2800000000000001E+01,  3.3500000000000001E+00,  2.9987722725285181E-02
  1.2800000000000001E+01,  3.4000000000000004E+00,  3.8259135315455432E-02
  1.2800000000000001E+01,  3.4500000000000002E+00,  4.6744515385773129E-02
  1.2800000000000001E+01,  3.5000000000000000E+00,  5.5425907207167266E-02
  1.2800000000000001E+01,  3.5500000000000003E+00,  6.4401962312824440E-02
  1.2800000000000001E+01,  3.6000000000000001E+00,  7.3811693310769824E-02
  1.2800000000000001E+01,  3.6500000000000004E+00,  8.3734857535623403E-02
  1.2800000000000001E+01,  3.7000000000000002E+00,  9.4122788426856896E-02
  1.2800000000000001E+01,  3.7500000000000000E+00,  1.0479702007705993E-01
  1.2800000000000001E+01,  3.8000000000000003E+00,  1.1551656238992108E-01
  1.2800000000000001E+01,  3.8500000000000001E+00,  1.2607809845523851E-01
  1.2800000000000001E+01,  3.9000000000000004E+00,  1.3639575134361584E-01
  1.2800000000000001E+01,  3.9500000000000002E+00,  1.4651649330472635E-01
  1.2800000000000001E+01,  4.0000000000000000E+00,  1.5655706581199919E-01
  1.2840000000000000E+01,  0.0000000000000000E+00,  1.5731781571628445E-01
  1.2840000000000000E+01,  5.0000000000000003E-02,  1.4930992856248385E-01
  1.2840000000000000E+01,  1.0000000000000001E-01,  1.4119570831564732E-01
  1.2840000000000000E+01,  1.5000000000000002E-01,  1.3278328897222527E-01
  1.2840000000000000E+01,  2.0000000000000001E-01,  1.2389720084221945E-01
  1.2840000000000000E+01,  2.5000000000000000E-01,  1.1446724653188992E-01
  1.2840000000000000E+01,  3.0000000000000004E-01,  1.0456793258104019E-01
  1.2840000000000000E+01,  3.5000000000000003E-01,  9.4405003416120167E-02
  1.2840000000000000E+01,  4.0000000000000002E-01,  8.4261471009810351E-02
  1.2840000000000000E+01,  4.5000000000000001E-01,  7.4426731678432195E-02
  1.2840000000000000E+01,  5.0000000000000000E-01,  6.5133721038521192E-02
  1.2840000000000000E+01,  5.5000000000000004E-01,  5.6520591563448970E-02
  1.2840000000000000E+01,  6.0000000000000009E-01,  4.8620477240954682E-02
  1.2840000000000000E+01,  6.5000000000000002E-01,  4.1373086790064947E-02
  1.2840000000000000E+01,  7.0000000000000007E-01,  3.4649916130172022E-02
  1.2840000000000000E+01,  7.5000000000000000E-01,  2.8289394844463495E-02
  1.2840000000000000E+01,  8.0000000000000004E-01,  2.2142671105738934E-02
  1.2840000000000000E+01,  8.5000000000000009E-01,  1.6128400144460320E-02
  1.2840000000000000E+01,  9.0000000000000002E-01,  1.0285237243537833E-02
  1.2840000000000000E+01,  9.5000000000000007E-01,  4.8011395836262006E-03
  1.2840000000000000E+01,  1.0000000000000000E+00,  0.0000000000000000E+00
  1.2840000000000000E+01,  1.0500000000000000E+00, -3.8263308097638473E-03
  1.2840000000000000E+01,  1.1000000000000001E+00, -6.8237684762879744E-03
  1.2840000000000000E+01,  1.1500000000000001E+00, -9.2872402763274995E-03
  1.2840000000000000E+01,  1.2000000000000002E+00, -1.1530663807368053E-02
  1.2840000000000000E+01,  1.2500000000000000E+00, -1.3810431800519543E-02
  1.2840000000000000E+01,  1.3000000000000000E+00, -1.6241305603780315E-02
  1.2840000000000000E+01,  1.3500000000000001E+00, -1.8772126127691299E-02
  1.2840000000000000E+01,  1.4000000000000001E+00, -2.1259201735869964E-02
  1.2840000000000000E+01,  1.4500000000000002E+00, -2.3610980834884599E-02
  1.2840000000000000E+01,  1.5000000000000000E+00, -2.5920053694199838E-02
  1.2840000000000000E+01,  1.5500000000000000E+00, -2.8490423806277844E-02
  1.2840000000000000E+01,  1.6000000000000001E+00, -3.1722259210867992E-02
  1.2840000000000000E+01,  1.6500000000000001E+00, -3.5903552176255939E-02
  1.2840000000000000E+01,  1.7000000000000002E+00, -4.1023120339669657E-02
  1.2840000000000000E+01,  1.7500000000000000E+00, -4.6717181963504856E-02
  1.2840000000000000E+01,  1.8000000000000000E+00, -5.2388803026540129E-02
  1.2840000000000000E+01,  1.8500000000000001E+00, -5.7438647687295633E-02
  1.2840000000000000E+01,  1.9000000000000001E+00, -6.1479792100150060E-02
  1.2840000000000000E+01,  1.9500000000000002E+00, -6.4421981009417206E-02
  1.2840000000000000E+01,  2.0000000000000000E+00, -6.6396798656031666E-02
  1.2840000000000000E+01,  2.0500000000000003E+00, -6.7532611899283029E-02
  1.2840000000000000E+01,  2.1000000000000001E+00, -6.7656222100720739E-02
  1.2840000000000000E+01,  2.1499999999999999E+00, -6.6591369782707965E-02
  1.2840000000000000E+01,  2.2000000000000002E+00, -6.4376937317886060E-02
  1.2840000000000000E+01,  2.2500000000000000E+00, -6.1330762717933675E-02
  1.2840000000000000E+01,  2.3000000000000003E+00, -5.7963077301511130E-02
  1.2840000000000000E+01,  2.3500000000000001E+00, -5.4780184428113790E-02
  1.2840000000000000E+01,  2.4000000000000004E+00, -5.2091184914948858E-02
  1.2840000000000000E+01,  2.4500000000000002E+00, -4.9925539809041616E-02
